country,continent,year,life_exp,gdp_percap
Trinidad and Tobago,North America,1955,60.89,7547.76753
Trinidad and Tobago,North America,1960,64.32,10308.16816
Trinidad and Tobago,North America,1965,65.13,11102.96486
Trinidad and Tobago,North America,1970,65.35,12371.05914
Trinidad and Tobago,North America,1975,66.78,12695.72312
Trinidad and Tobago,North America,1980,67.64,16249.25787
Trinidad and Tobago,North America,1985,68.31,14886.63383
Trinidad and Tobago,North America,1990,69.6,13558.05932
Trinidad and Tobago,North America,1995,69.82,14879.31868
Trinidad and Tobago,North America,2000,70.47,20419.6703
Trinidad and Tobago,North America,2005,71.93,29968.21168
Trinidad and Tobago,North America,2010,73.73,35190.21666
Trinidad and Tobago,North America,2015,74.92,38951.92457
Trinidad and Tobago,North America,2020,75.06,30723.40355
Trinidad and Tobago,North America,2025,75.85,33144.88032
Tunisia,Africa,1950,43.82,2188.05414
Tunisia,Africa,1955,45.79,2193.24109
Tunisia,Africa,1960,49.35,2430.69771
Tunisia,Africa,1965,52.93,2791.33995
Tunisia,Africa,1970,56.52,3218.96212
Tunisia,Africa,1975,61.99,4167.7415
Tunisia,Africa,1980,66.25,4865.8411
Tunisia,Africa,1985,70.18,6022.63269
Tunisia,Africa,1990,72.25,6842.6121
Tunisia,Africa,1995,73.02,7545.33755
Tunisia,Africa,2000,74.28,9263.8496
Tunisia,Africa,2005,75.36,10627.71843
Tunisia,Africa,2010,76.15,12458.25735
Tunisia,Africa,2015,77,12802.76104
Tunisia,Africa,2020,77,11955.56592
Tunisia,Africa,2025,79.15,13135.58265
Turkiye,Asia,1950,44.95,2736.62943
Turkiye,Asia,1955,47.32,3595.74092
Turkiye,Asia,1960,49.53,3936.93078
Turkiye,Asia,1965,53.39,4428.98009
Turkiye,Asia,1970,57.13,5478.40851
Turkiye,Asia,1975,60.74,6698.79912
Turkiye,Asia,1980,64.06,6759.52046
Turkiye,Asia,1985,66.65,8829.72816
Turkiye,Asia,1990,68.75,11860.09284
Turkiye,Asia,1995,70.85,12995.43116
Turkiye,Asia,2000,74.73,14897.78792
Turkiye,Asia,2005,76.81,17775.43114
Turkiye,Asia,2010,76.72,19564.7889
Turkiye,Asia,2015,77.36,25746.43245
Turkiye,Asia,2020,76.4,28378.55208
Turkiye,Asia,2025,79.66,36992.96579
Tuvalu,Oceania,1950,46.99,1878.35881
Tuvalu,Oceania,1955,49.14,1963.66326
Tuvalu,Oceania,1960,51.44,2052.11682
Tuvalu,Oceania,1965,53.56,2147.59177
Tuvalu,Oceania,1970,55.51,2244.78781
Tuvalu,Oceania,1975,56.79,3398.97835
Tuvalu,Oceania,1980,57.76,3331.16532
Tuvalu,Oceania,1985,58.74,2425.7725
Tuvalu,Oceania,1990,60.81,3037.4003
Tuvalu,Oceania,1995,62.87,3338.19718
Tuvalu,Oceania,2000,61.5,3770.50836
Tuvalu,Oceania,2005,65.73,3513.28337
Tuvalu,Oceania,2010,66.6,3506.06023
Tuvalu,Oceania,2015,67.36,4088.7658
Tuvalu,Oceania,2020,68.05,5154.45958
Tuvalu,Oceania,2025,69.14,6632.53597
Tanzania,Africa,1950,43.84,880.81463
Tanzania,Africa,1955,44.68,943.40293
Tanzania,Africa,1960,45.32,930.59292
Tanzania,Africa,1965,46.43,1017.36009
Tanzania,Africa,1970,49.43,1140.8048
Tanzania,Africa,1975,52.76,1195.55075
Tanzania,Africa,1980,55.4,1175.93769
Tanzania,Africa,1985,56.61,1276.03106
Tanzania,Africa,1990,55.26,1587.30876
Tanzania,Africa,1995,52.91,1579.3614
Tanzania,Africa,2000,53.44,1792.82437
Tanzania,Africa,2005,56.53,2239.90235
Tanzania,Africa,2010,61.06,2654.80347
Tanzania,Africa,2015,65.07,3111.44458
Tanzania,Africa,2020,66.61,3449.82153
Tanzania,Africa,2025,68.59,3924.40183
Uganda,Africa,1950,47.08,1354.08818
Uganda,Africa,1955,48.03,1291.19447
Uganda,Africa,1960,48.97,1301.50478
Uganda,Africa,1965,50.57,1383.60089
Uganda,Africa,1970,51.95,1487.4187
Uganda,Africa,1975,52.82,1282.31837
Uganda,Africa,1980,50.84,889.72117
Uganda,Africa,1985,50.29,964.5588
Uganda,Africa,1990,48.51,1124.70915
Uganda,Africa,1995,47.97,1313.40901
Uganda,Africa,2000,49.58,1501.54961
Uganda,Africa,2005,53.92,1776.84593
Uganda,Africa,2010,59.33,2244.60595
Uganda,Africa,2015,63.88,2520.0201
Uganda,Africa,2020,66.08,2678.00907
Uganda,Africa,2025,67.55,3047.99489
Ukraine,Europe,1950,68.16,4574.32505
Ukraine,Europe,1955,69.15,5881.87348
Ukraine,Europe,1960,71.08,7528.99903
Ukraine,Europe,1965,71.7,9546.51114
Ukraine,Europe,1970,70.92,11646.40183
Ukraine,Europe,1975,70.6,14284.20645
Ukraine,Europe,1980,69.77,15711.78882
Ukraine,Europe,1985,70.31,18150.20469
Ukraine,Europe,1990,70.58,19355.35476
Ukraine,Europe,1995,66.98,9882.22202
Ukraine,Europe,2000,67.98,9778.67964
Ukraine,Europe,2005,67.81,15258.93136
Ukraine,Europe,2010,70.82,16811.79492
Ukraine,Europe,2015,72.48,15403.70996
Ukraine,Europe,2020,71.89,17092.53906
Ukraine,Europe,2025,74.89,15014.25715
Uruguay,South America,1950,65.12,8916.34931
Uruguay,South America,1955,67.46,10222.39741
Uruguay,South America,1960,68.32,9324.83104
Uruguay,South America,1965,68.44,8851.8119
Uruguay,South America,1970,68.47,9288.42222
Uruguay,South America,1975,69.31,9697.81501
Uruguay,South America,1980,70.6,11547.5303
Uruguay,South America,1985,72.27,11098.32835
Uruguay,South America,1990,73.17,13974.74454
Uruguay,South America,1995,73.68,16502.46468
Uruguay,South America,2000,74.77,18556.85792
Uruguay,South America,2005,75.54,18678.61672
Uruguay,South America,2010,76.53,24879.83502
Uruguay,South America,2015,77.14,28941.62941
Uruguay,South America,2020,78.45,27788.1855
Uruguay,South America,2025,78.5,33757.56245
USA,North America,1950,68.29,18798.48636
USA,North America,1955,69.86,20634.6089
USA,North America,1960,70.06,20645.98778
USA,North America,1965,70.37,23560.2622
USA,North America,1970,70.93,25441.13232
USA,North America,1975,72.73,26614.05676
USA,North America,1980,73.96,29271.43071
USA,North America,1985,74.91,37215.93938
USA,North America,1990,75.72,45755.4382
USA,North America,1995,76.08,48326.18131
USA,North America,2000,77.03,55889.51752
USA,North America,2005,77.73,60060.46474
USA,North America,2010,78.89,59789.41291
USA,North America,2015,78.99,64359.47259
USA,North America,2020,77.22,67342.07093
USA,North America,2025,79.83,78388.58461
Uzbekistan,Asia,1950,56.27,3496.91389
Uzbekistan,Asia,1955,58.63,4269.0002
Uzbekistan,Asia,1960,61.07,5291.25402
Uzbekistan,Asia,1965,63.03,6126.98608
Uzbekistan,Asia,1970,64.85,7206.11803
Uzbekistan,Asia,1975,65.94,7217.17543
Uzbekistan,Asia,1980,67.47,6424.21098
Uzbekistan,Asia,1985,68.38,5860.11733
Uzbekistan,Asia,1990,69.31,5245.94666
Uzbekistan,Asia,1995,65.66,3535.14321
Uzbekistan,Asia,2000,65.11,3717.41589
Uzbekistan,Asia,2005,64.48,4320.94278
Uzbekistan,Asia,2010,66.48,5760.80512
Uzbekistan,Asia,2015,67.3,7529.76364
Uzbekistan,Asia,2020,67.47,8727.41105
Uzbekistan,Asia,2025,69.07,11127.00974
St. Vincent and the Grenadines,North America,1950,53.64,2725.37158
St. Vincent and the Grenadines,North America,1955,55.03,3120.40182
St. Vincent and the Grenadines,North America,1960,60.97,3573.03919
St. Vincent and the Grenadines,North America,1965,63.41,3431.73064
St. Vincent and the Grenadines,North America,1970,64.78,3432.41337
St. Vincent and the Grenadines,North America,1975,66.59,3113.2276
St. Vincent and the Grenadines,North America,1980,68.56,3849.43271
St. Vincent and the Grenadines,North America,1985,69.99,5413.89313
St. Vincent and the Grenadines,North America,1990,70.11,7461.77774
St. Vincent and the Grenadines,North America,1995,70.47,8822.01726
St. Vincent and the Grenadines,North America,2000,71.11,10013.41602
St. Vincent and the Grenadines,North America,2005,72.6,12329.99452
St. Vincent and the Grenadines,North America,2010,73.11,13175.72302
St. Vincent and the Grenadines,North America,2015,72.57,14523.5812
St. Vincent and the Grenadines,North America,2020,72.24,15763.70544
St. Vincent and the Grenadines,North America,2025,74.06,20092.3654
Venezuela,South America,1950,58.7,9803.86771
Venezuela,South America,1955,61.16,11319.92879
Venezuela,South America,1960,65.17,11699.27058
Venezuela,South America,1965,66.03,12859.46489
Venezuela,South America,1970,66.51,12958.24365
Venezuela,South America,1975,67.6,13038.22189
Venezuela,South America,1980,69.66,12230.0845
Venezuela,South America,1985,71.56,11154.71456
Venezuela,South America,1990,72.44,11518.3604
Venezuela,South America,1995,72.61,12915.11097
Venezuela,South America,2000,74.17,12454.43236
Venezuela,South America,2005,75.01,14034.5749
Venezuela,South America,2010,75.3,16695.002
Venezuela,South America,2015,75.67,16970.969
Venezuela,South America,2020,73.94,5729.397
Venezuela,South America,2025,76.18,8899.072
Vietnam,Asia,1950,52.26,1312.48143
Vietnam,Asia,1955,56.43,1447.20793
Vietnam,Asia,1960,58.41,1493.40569
Vietnam,Asia,1965,57.42,1586.21076
Vietnam,Asia,1970,55.97,1287.14264
Vietnam,Asia,1975,62.3,1212.7897
Vietnam,Asia,1980,66.29,1331.47218
Vietnam,Asia,1985,67.77,1920.05437
Vietnam,Asia,1990,69.22,2382.67426
Vietnam,Asia,1995,70.81,3229.972
Vietnam,Asia,2000,72.23,4250.45395
Vietnam,Asia,2005,72.77,5705.39302
Vietnam,Asia,2010,73.21,7274.73311
Vietnam,Asia,2015,73.88,9248.02396
Vietnam,Asia,2020,75.75,11851.39657
Vietnam,Asia,2025,75.44,15429.33526
Vanuatu,Oceania,1950,47.4,1662.97167
Vanuatu,Oceania,1955,49.16,1740.27215
Vanuatu,Oceania,1960,51.37,1820.12267
Vanuatu,Oceania,1965,53.91,1904.6972
Vanuatu,Oceania,1970,56.73,1992.4307
Vanuatu,Oceania,1975,59.66,2449.80238
Vanuatu,Oceania,1980,62.09,2272.12615
Vanuatu,Oceania,1985,62.89,2982.5758
Vanuatu,Oceania,1990,63.13,3185.58006
Vanuatu,Oceania,1995,63.26,3280.93377
Vanuatu,Oceania,2000,63.57,3400.34487
Vanuatu,Oceania,2005,63.78,3116.25682
Vanuatu,Oceania,2010,64.41,3359.84955
Vanuatu,Oceania,2015,64.96,3357.63888
Vanuatu,Oceania,2020,65.85,3259.99544
Vanuatu,Oceania,2025,66.58,3188.80002
Samoa,Oceania,1950,54.43,3862.21399
Samoa,Oceania,1955,57.21,4033.81137
Samoa,Oceania,1960,60.68,4213.62906
Samoa,Oceania,1965,61.25,4399.95867
Samoa,Oceania,1970,62.42,4594.85366
Samoa,Oceania,1975,63.64,3955.69801
Samoa,Oceania,1980,65.23,4621.30241
Samoa,Oceania,1985,66,4270.3569
Samoa,Oceania,1990,66.86,4225.91653
Samoa,Oceania,1995,67.65,4246.30907
Samoa,Oceania,2000,68.48,4786.98319
Samoa,Oceania,2005,68.99,5994.51432
Samoa,Oceania,2010,69.64,6427.31156
Samoa,Oceania,2015,70.06,6432.35979
Samoa,Oceania,2020,71.08,6745.3064
Samoa,Oceania,2025,71.36,7412.51789
Yemen,Asia,1950,31.85,1636.60899
Yemen,Asia,1955,33.36,1555.33489
Yemen,Asia,1960,36.53,1462.189
Yemen,Asia,1965,38.22,1387.89244
Yemen,Asia,1970,41.93,1574.55766
Yemen,Asia,1975,48.68,2097.907
Yemen,Asia,1980,53.25,2473.5755
Yemen,Asia,1985,56.71,2314.19809
Yemen,Asia,1990,59.06,2332.6713800000002
Yemen,Asia,1995,61.14,2635.98018
Yemen,Asia,2000,63.51,2925.61188
Yemen,Asia,2005,65.78,3262.42885
Yemen,Asia,2010,67.61,3603.03
Yemen,Asia,2015,68.16,2196.886
Yemen,Asia,2020,67.28,1660.776
Yemen,Asia,2025,69.27,1721.89143
South Africa,Africa,1950,52.06,5257.55282
South Africa,Africa,1955,53.04,5798.06708
South Africa,Africa,1960,53.93,6160.40256
South Africa,Africa,1965,55.19,7155.91463
South Africa,Africa,1970,56.69,8008.1191
South Africa,Africa,1975,58.3,8321.7644
South Africa,Africa,1980,59.52,8444.39792
South Africa,Africa,1985,61.92,9157.7456
South Africa,Africa,1990,64.18,9985.19104
South Africa,Africa,1995,62.93,9922.05808
South Africa,Africa,2000,55.58,11037.87368
South Africa,Africa,2005,52.1,12853.29549
South Africa,Africa,2010,57.07,14182.33428
South Africa,Africa,2015,62.26,14559.47438
South Africa,Africa,2020,64.24,13266.78581
South Africa,Africa,2025,65.95,13889.23888
Zambia,Africa,1950,47,1428.44655
Zambia,Africa,1955,48.3,1601.4729
Zambia,Africa,1960,49.56,2014.40987
Zambia,Africa,1965,51.21,2352.8044
Zambia,Africa,1970,53.5,2368.82964
Zambia,Africa,1975,55.13,2299.65452
Zambia,Africa,1980,55.63,1965.45804
Zambia,Africa,1985,55.15,2013.90858
Zambia,Africa,1990,51.94,2196.93365
Zambia,Africa,1995,46.82,1989.76563
Zambia,Africa,2000,45.34,2173.01609
Zambia,Africa,2005,48.73,2569.15938
Zambia,Africa,2010,56.54,3266.50749
Zambia,Africa,2015,60.8,3576.92545
Zambia,Africa,2020,62.77,3391.59541
Zambia,Africa,2025,64.26,3944.46383
Zimbabwe,Africa,1950,53.78,1588.93713
Zimbabwe,Africa,1955,54.54,1890.41438
Zimbabwe,Africa,1960,55.54,2255.72171
Zimbabwe,Africa,1965,56.59,2434.39666
Zimbabwe,Africa,1970,58.04,3185.7604
Zimbabwe,Africa,1975,59.33,3514.70318
Zimbabwe,Africa,1980,60.4,3247.73897
Zimbabwe,Africa,1985,62.96,3409.49941
Zimbabwe,Africa,1990,62.38,3651.94234
Zimbabwe,Africa,1995,54.19,3660.83797
Zimbabwe,Africa,2000,47.5,3888.44839
Zimbabwe,Africa,2005,46.76,2589.93892
Zimbabwe,Africa,2010,52.32,2563.47835
Zimbabwe,Africa,2015,58.58,3366.63371
Zimbabwe,Africa,2020,60.87,2987.26841
Zimbabwe,Africa,2025,61.97,3675.57058
