year,expedition_id,member_id,highpoint_metres,sex,success,oxygen_used,peak_id,peak_name,season,age,citizenship,expedition_role,hired,solo,died,death_cause,death_height_metres,injured,injury_type,injury_height_metres
2019,EVER19124,EVER19124-06,8850,Male,Yes,With,EVER,Everest,Spring,41,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-07,8850,Male,Yes,With,EVER,Everest,Spring,42,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-08,8850,Male,Yes,With,EVER,Everest,Spring,37,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-09,8850,Female,Yes,With,EVER,Everest,Spring,35,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-10,8850,Male,Yes,With,EVER,Everest,Spring,54,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-11,8850,Male,Yes,With,EVER,Everest,Spring,38,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-12,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-13,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,Cameraman,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-14,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-15,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-16,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-17,8850,Male,Yes,With,EVER,Everest,Spring,36,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-18,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-19,8850,Male,Yes,With,EVER,Everest,Spring,26,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-20,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-21,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19124,EVER19124-22,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19125,EVER19125-01,8850,Male,Yes,With,EVER,Everest,Spring,34,China,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19125,EVER19125-02,8850,Female,Yes,With,EVER,Everest,Spring,40,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19125,EVER19125-03,8850,Female,Yes,With,EVER,Everest,Spring,43,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19125,EVER19125-04,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19125,EVER19125-05,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19125,EVER19125-06,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-01,8850,Female,Yes,With,EVER,Everest,Spring,49,China,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-02,8850,Female,Yes,With,EVER,Everest,Spring,52,India,Climber,FALSE,FALSE,Yes,Exhaustion,8400,FALSE,NA,NA
2019,EVER19126,EVER19126-03,8850,Female,Yes,With,EVER,Everest,Spring,31,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-04,8850,Female,Yes,With,EVER,Everest,Spring,30,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-05,8850,Female,Yes,With,EVER,Everest,Spring,43,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-06,8850,Male,Yes,With,EVER,Everest,Spring,31,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-07,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-08,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-09,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-10,8850,Male,Yes,With,EVER,Everest,Spring,20,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-11,8850,Male,Yes,With,EVER,Everest,Spring,42,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-12,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-13,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19126,EVER19126-14,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19127,EVER19127-01,8850,Male,Yes,With,EVER,Everest,Spring,47,China,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19127,EVER19127-02,8850,Female,Yes,With,EVER,Everest,Spring,31,Taiwan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19127,EVER19127-03,8850,Male,Yes,With,EVER,Everest,Spring,28,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19127,EVER19127-05,8400,Male,No,With,EVER,Everest,Spring,47,USA/Canada,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19127,EVER19127-06,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19127,EVER19127-07,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19127,EVER19127-08,8850,Male,Yes,With,EVER,Everest,Spring,37,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19127,EVER19127-09,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-01,8850,Male,Yes,With,EVER,Everest,Spring,35,Pakistan,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-02,8850,Male,Yes,With,EVER,Everest,Spring,54,USA,Climber,FALSE,FALSE,Yes,Exhaustion,8760,FALSE,NA,NA
2019,EVER19128,EVER19128-03,8850,Male,Yes,With,EVER,Everest,Spring,48,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-04,8850,Male,Yes,With,EVER,Everest,Spring,42,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-05,8850,Male,Yes,With,EVER,Everest,Spring,43,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-06,8850,Male,Yes,With,EVER,Everest,Spring,28,Singapore,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-07,8850,Male,Yes,With,EVER,Everest,Spring,40,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-08,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-09,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-10,8850,Male,Yes,With,EVER,Everest,Spring,36,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-11,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-12,8850,Male,Yes,With,EVER,Everest,Spring,20,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-13,8850,Male,Yes,With,EVER,Everest,Spring,21,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-14,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worder,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19128,EVER19128-15,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19129,EVER19129-01,8850,Male,Yes,With,EVER,Everest,Spring,55,Romania,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19129,EVER19129-02,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19129,EVER19129-03,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-01,8600,Male,No,With,EVER,Everest,Spring,50,China,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-02,8850,Male,Yes,With,EVER,Everest,Spring,37,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-03,8600,Male,No,With,EVER,Everest,Spring,45,China,Climber,FALSE,FALSE,No,NA,NA,TRUE,Exposure / frostbite,8600
2019,EVER19130,EVER19130-04,8850,Male,Yes,With,EVER,Everest,Spring,58,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-05,8850,Male,Yes,With,EVER,Everest,Spring,50,China,Climber,FALSE,FALSE,No,NA,NA,TRUE,Exposure / frostbite,8500
2019,EVER19130,EVER19130-06,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-07,8000,Male,No,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-08,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-09,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-10,8600,Male,No,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19130,EVER19130-11,8600,Male,No,With,EVER,Everest,Spring,41,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19131,EVER19131-01,8300,Male,No,With,EVER,Everest,Spring,53,Germany,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19131,EVER19131-02,8300,Male,No,With,EVER,Everest,Spring,45,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-01,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-02,8850,Female,Yes,With,EVER,Everest,Spring,42,Greece,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-03,8850,Male,Yes,With,EVER,Everest,Spring,29,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-04,8850,Female,Yes,With,EVER,Everest,Spring,30,Greece,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-05,8850,Male,Yes,With,EVER,Everest,Spring,54,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-06,8850,Male,Yes,With,EVER,Everest,Spring,34,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-07,8850,Male,Yes,With,EVER,Everest,Spring,49,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-08,8850,Male,Yes,With,EVER,Everest,Spring,26,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-09,8850,Male,Yes,With,EVER,Everest,Spring,44,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-10,8850,Male,Yes,With,EVER,Everest,Spring,40,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-11,8850,Male,Yes,With,EVER,Everest,Spring,43,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-12,8850,Male,Yes,With,EVER,Everest,Spring,42,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-13,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-14,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-15,8850,Male,Yes,With,EVER,Everest,Spring,44,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19132,EVER19132-16,8850,Male,Yes,With,EVER,Everest,Spring,42,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-02,8850,Male,Yes,With,EVER,Everest,Spring,20,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-03,8400,Female,No,With,EVER,Everest,Spring,53,India,Climber,FALSE,FALSE,Yes,Exhaustion,8400,FALSE,NA,NA
2019,EVER19133,EVER19133-04,8850,Male,Yes,With,EVER,Everest,Spring,56,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-06,8850,Male,Yes,With,EVER,Everest,Spring,24,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-08,8850,Male,Yes,With,EVER,Everest,Spring,21,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-09,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-10,8850,Male,Yes,With,EVER,Everest,Spring,42,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-11,8400,Male,No,With,EVER,Everest,Spring,36,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-12,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-13,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19133,EVER19133-14,8850,Male,Yes,With,EVER,Everest,Spring,45,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19134,EVER19134-01,8850,Male,Yes,With,EVER,Everest,Spring,40,USA,Leader,FALSE,FALSE,No,NA,NA,TRUE,Exposure / frostbite,7300
2019,EVER19134,EVER19134-02,7399,Female,No,With,EVER,Everest,Spring,53,USA,Climber,FALSE,FALSE,No,NA,NA,TRUE,Exposure / frostbite,7300
2019,EVER19134,EVER19134-03,8850,Male,Yes,With,EVER,Everest,Spring,26,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19134,EVER19134-04,7300,Male,No,Without,EVER,Everest,Spring,49,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19134,EVER19134-07,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19135,EVER19135-01,8850,Male,Yes,With,EVER,Everest,Spring,45,Nepal,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19135,EVER19135-02,8850,Male,Yes,With,EVER,Everest,Spring,21,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19135,EVER19135-03,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19135,EVER19135-04,8850,Male,Yes,With,EVER,Everest,Spring,46,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19135,EVER19135-05,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19136,EVER19136-01,8850,Male,Yes,With,EVER,Everest,Spring,58,Canada,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19136,EVER19136-02,8850,Male,Yes,With,EVER,Everest,Spring,21,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19137,EVER19137-01,8850,Male,Yes,With,EVER,Everest,Spring,54,Belgium,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19137,EVER19137-02,8850,Male,Yes,With,EVER,Everest,Spring,50,Singapore,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19137,EVER19137-03,8850,Female,Yes,With,EVER,Everest,Spring,21,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19137,EVER19137-04,6900,Male,No,Without,EVER,Everest,Spring,50,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19137,EVER19137-05,8850,Male,Yes,With,EVER,Everest,Spring,41,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19137,EVER19137-06,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19137,EVER19137-07,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19137,EVER19137-08,8850,Male,Yes,With,EVER,Everest,Spring,45,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19138,EVER19138-01,8850,Male,Yes,With,EVER,Everest,Spring,42,India,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19138,EVER19138-02,8850,Male,Yes,With,EVER,Everest,Spring,26,India,Climber,FALSE,FALSE,Yes,Exhaustion,7900,FALSE,NA,NA
2019,EVER19138,EVER19138-03,8850,Male,Yes,Without,EVER,Everest,Spring,30,Denmark,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19138,EVER19138-04,8850,Male,Yes,With,EVER,Everest,Spring,41,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19138,EVER19138-05,6400,Female,No,Without,EVER,Everest,Spring,16,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19138,EVER19138-10,8850,Male,Yes,With,EVER,Everest,Spring,36,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19139,EVER19139-02,7100,Male,No,Without,EVER,Everest,Spring,33,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19139,EVER19139-04,7800,Male,No,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,Yes,AMS,7100,FALSE,NA,NA
2019,EVER19140,EVER19140-01,5600,Male,No,Without,EVER,Everest,Spring,66,Ireland,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-02,8850,Male,Yes,With,EVER,Everest,Spring,27,Norway,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-03,8850,Male,Yes,With,EVER,Everest,Spring,29,Norway,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-04,8850,Male,Yes,With,EVER,Everest,Spring,24,Norway,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-05,8850,Female,Yes,With,EVER,Everest,Spring,41,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-06,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-07,8850,Male,Yes,With,EVER,Everest,Spring,42,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-08,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-09,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-10,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19140,EVER19140-11,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-01,8850,Male,Yes,With,EVER,Everest,Spring,43,Canada,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-02,8850,Male,Yes,With,EVER,Everest,Spring,28,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-04,8850,Male,Yes,With,EVER,Everest,Spring,50,S Korea,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-05,8850,Male,Yes,With,EVER,Everest,Spring,34,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-06,7200,Male,No,With,EVER,Everest,Spring,47,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-07,6400,Male,No,Without,EVER,Everest,Spring,46,USA/Ethiopia,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-08,8750,Male,No,With,EVER,Everest,Spring,51,USA/Ethiopia,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-09,8850,Male,Yes,With,EVER,Everest,Spring,55,Georgia,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-10,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-11,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-12,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-13,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-14,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-15,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19141,EVER19141-16,8850,Male,Yes,With,EVER,Everest,Spring,41,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19142,EVER19142-01,8850,Female,Yes,With,EVER,Everest,Spring,41,Switzerland,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19142,EVER19142-02,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19142,EVER19142-03,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-01,7400,Male,No,With,EVER,Everest,Spring,43,UK,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-02,8850,Male,Yes,With,EVER,Everest,Spring,45,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-03,8850,Male,Yes,With,EVER,Everest,Spring,31,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-04,8850,Male,Yes,With,EVER,Everest,Spring,41,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-05,8850,Male,Yes,With,EVER,Everest,Spring,31,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-06,8850,Male,Yes,With,EVER,Everest,Spring,40,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-07,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-08,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-09,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
